iso3,year,exchange_rate,GDP-CAP,gdp_ppp_current_usd,GDP-PPP-CAP,gdp_current_usd,GDP-VOL,population,total_exports_usd_k,total_imports_usd_k,tariff_ahs_weighted,tariff_mfn_weighted
BLR,2009,0.2793049218,5350.9376316,152164.7886,16004.985266,50873.16733,47973.32667,9.507337,,,,
BLR,2010,0.297851,6030.2816421,164031.0049,17283.247264,57231.90454,51714.41469,9.4907515,,,,
BLR,2011,0.497463333,6520.0158486,172853.7528,18247.502205,61762.38233,54495.9818,9.472735,,,,
BLR,2012,0.8336898333,6941.2828312,175770.0299,18574.300852,65685.89044,55415.40287,9.4630765,,,,
BLR,2013,0.88800525,7980.1293292,177533.8308,18757.96,75527.55897,55971.48024,9.464453,,,,
BLR,2014,1.02241025,8319.9871885,180598.4375,19065.133965,78812.80504,56937.66553,9.4727075,,,,
BLR,2015,1.592598833,5950.5792801,173682.1258,18306.815843,56454.88915,54757.14478,9.487293,,,,
BLR,2016,1.9895628333,5024.0263495,169295.2081,17822.305125,47723.54532,53374.07161,9.4990635,,,,
BLR,2017,1.932341667,5763.1124037,173581.1257,18279.799242,54725.30225,54725.30225,9.4957895,,,,
BLR,2018,2.0376083333,6332.3815935,179048.3054,18886.890285,60031.17381,56448.95199,9.480031,,,,
BLR,2019,2.0917833333,6826.4185657,181637.714,19250.624098,64410.12285,57265.3205,9.4354195,,,,
BLR,2020,2.439575,6563.1614658,180415.4663,19293.823843,61371.75533,56879.97979,9.350944,,,,
BLR,2021,2.538675,7531.1856283,184815.5579,19977.11234,69673.74713,58267.20633,9.251365,,,,
BLR,2022,2.6261,7935.4166463,176133.94,19200.849166,72793.45759,55530.13361,9.173237,,,,
BLR,2023,3.00735,7872.5937133,182971.2081,20072.140323,71764.04506,57685.73413,9.11568,,,,
BLR,2024,,7619.623928,187363.9809,20687.895553,69008.61755,59070.65323,9.056696,,,,
BLX,2005,0.8038001922,38685.801282,538086.7003,49166.160264,423387.042,473918.8451,10.944249,,,,
BLX,2006,0.7964327309,40936.15445,553579.131,50228.076911,451169.987,487692.5335,11.0213085,,,,
BLX,2007,0.7296724,47048.508106,576313.2072,51893.168722,522509.557,507894.4943,11.1057625,,,,
BLX,2008,0.67992268,51449.942306,578454.2922,51653.709404,576172.366,509749.8038,11.198698,,,,
BLX,2009,0.716957702,47539.179668,566058.6582,50044.430446,537721.461,498775.0368,11.311122,,,,
BLX,2010,0.7543089901,46979.482806,582775.1483,50923.920002,537634.869,513541.1759,11.4440355,,,,
BLX,2011,0.718413899,50620.033433,592271.7235,51246.922193,585026.635,521882.0017,11.5572155,,,,
BLX,2012,0.7783381204,47766.543107,597185.7429,51311.381462,555929.264,526251.0211,11.6384655,,,,
BLX,2013,0.752945123,50154.893488,601550.66,51398.641763,586994.291,530215.4912,11.7036295,,,,
BLX,2014,0.752728197,51349.190466,611690.9047,51986.249717,604195.012,539200.0146,11.766398,,,,
BLX,2015,0.901296423,44104.08362,624322.9134,52708.293721,522407.159,550345.4955,11.8448705,,,,
BLX,2016,0.9034214363,45172.063945,634634.8293,53258.126175,538279.642,559609.6978,11.9162065,,,,
BLX,2017,0.885205508,47479.603487,644707.6607,53846.451881,568476.901,568476.901,11.973076,,,,
BLX,2018,0.8467726671,51035.509798,655871.7863,54489.308479,614299.427,578292.4402,12.036706,,,,
BLX,2019,0.8932762571,50017.939305,671039.4314,55408.43579,605756.309,591699.9947,12.110781,,,,
BLX,2020,0.875506397,49295.718391,638859.5981,52491.589484,599963.597,563550.3131,12.170704,,,,
BLX,2021,0.845494139,56205.578154,682853.5284,55920.641858,686332.919,602374.4182,12.2111175,,,,
BLX,2022,0.949623753,54092.739871,702164.9066,57109.177685,665077.404,619320.6207,12.2951325,,,,
BLX,2023,0.924839558,57790.221507,710447.7673,57396.048139,715326.8417,626484.1932,12.377991,,,,
BLX,2024,,59875.518163,718751.8021,57908.750629,743162.9264,633812.5681,12.4117995,,,,
BLZ,2005,2.0,5248.4300282,2704.961636,9669.8845353,1468.145956,1859.749156,0.2797305,,,,
BLZ,2006,2.0,5503.0415714,2826.994776,9820.0969367,1584.207353,1943.650911,0.2878785,,,,
BLZ,2007,2.0,5738.6501148,2920.201476,9862.2136981,1699.214299,2007.73355,0.2961,,,,
BLZ,2008,2.0,5690.3437656,2875.271432,9446.8959839,1731.921564,1976.842683,0.3043615,,,,
BLZ,2009,2.0,5378.7525447,2862.312807,9156.0608514,1681.473348,1967.933207,0.312614,,,,
BLZ,2010,2.0,5430.4369936,2897.804139,9048.7100158,1739.070295,1992.334652,0.320245,,,,
BLZ,2011,2.0,5557.1129002,2889.163421,8827.3176769,1818.831938,1986.393877,0.327298,,,,
BLZ,2012,2.0,5680.0948824,2994.953012,8955.8242538,1899.50325,2059.127664,0.334414,,,,
BLZ,2013,2.0,5918.0258996,3127.858359,9155.7703548,2021.757434,2150.504415,0.341627,,,,
BLZ,2014,2.0,6090.5376008,3253.139044,9323.3856917,2125.125606,2236.638964,0.3489225,,,,
BLZ,2015,2.0,6159.1525595,3358.068818,9423.9624677,2194.709309,2308.781598,0.356333,,,,
BLZ,2016,2.0,6143.577804,3357.698276,9206.6143212,2240.593543,2308.526838,0.364705,,,,
BLZ,2017,2.0,6073.5683458,3296.810946,8833.8630633,2266.664817,2266.664817,0.3732015,,,,
BLZ,2018,2.0,6030.0566531,3331.612023,8762.1773417,2292.787336,2290.59169,0.3802265,,,,
BLZ,2019,2.0,6186.148706,3472.746922,9000.752723,2386.792476,2387.626527,0.3858285,,,,
BLZ,2020,2.0,5239.68156,2995.880042,7665.7929513,2047.72781,2059.765027,0.3908115,,,,
BLZ,2021,2.0,6132.7852378,3531.017552,8931.450138,2424.575179,2427.689481,0.3953465,,,,
BLZ,2022,2.0,7028.2484326,3839.427622,9533.4318817,2830.507576,2639.731441,0.402733,,,,
BLZ,2023,2.0,7524.7395863,4020.070548,9778.6834474,3093.46183,2763.929332,0.4111055,,,,
BLZ,2024,,7901.3471167,4156.318179,9965.4811681,3295.426694,2857.604012,0.4170715,,,,
BMU,2005,1.0,77628.103523,5539.656179,88336.275598,4868.136,7569.474052,0.062711,,,,
BMU,2006,1.0,97782.233999,5846.767316,93051.752903,6144.0,7989.11558,0.0628335,,,,
BMU,2007,1.0,107396.5037,6042.34985,95895.854593,6767.0,8256.362657,0.0630095,,,,
BMU,2008,1.0,110269.43341,5929.602271,93675.341369,6980.0,8102.302577,0.0632995,,,,
BMU,2009,1.0,104711.71242,5595.961476,88035.262739,6656.0,7646.410503,0.063565,,,,
BMU,2010,1.0,104111.00737,5455.901371,85615.669881,6634.526,7455.030154,0.0637255,,,,
BMU,2011,1.0,99049.794061,5251.700933,82402.242702,6312.691,7176.007438,0.0637325,,,,
BMU,2012,1.0,100213.49339,4973.08249,78136.607014,6378.188,6795.298778,0.063646,,,,
BMU,2013,1.0,101705.20736,4959.172354,78006.910961,6465.756,6776.291748,0.0635735,,,,
BMU,2014,1.0,100961.5766,5157.802994,81188.16594,6413.988,7047.703805,0.063529,,,,
BMU,2015,1.0,104856.19293,5324.167572,83893.380794,6654.541,7275.027002,0.0634635,,,,
BMU,2016,1.0,108748.21312,5044.853304,79510.994019,6899.911,6893.367557,0.0634485,,,,
BMU,2017,1.0,112338.54212,5227.044137,82214.021045,7142.316,7142.316,0.0635785,,,,
BMU,2018,1.0,113204.82211,5204.421422,81534.386458,7225.977,7111.403964,0.063831,,,,
BMU,2019,1.0,115798.04078,5220.360833,81431.993901,7423.465,7133.183828,0.064107,,,,
BMU,2020,1.0,106973.17573,4863.394899,75539.667904,6887.147,6645.419915,0.064382,,,,
BMU,2021,1.0,110246.25665,5009.968693,77496.112687,7127.2,6845.700672,0.064648,,,,
BMU,2022,1.0,116543.24038,5156.616136,79640.704202,7546.0,7046.082063,0.0647485,,,,
BMU,2023,1.0,127469.53023,5703.859382,88161.293734,8247.023667,7793.843912,0.064698,,,,
BMU,2024,,135920.91914,5897.173732,91235.969336,8785.45249,8057.991707,0.0646365,,,,
BOL,2005,8.0660625,1020.1233165,53465.4976,5711.6660106,9549.122905,21116.90168,9.3607535,,,,
BOL,2006,8.0116166667,1202.7115042,56030.24224,5884.4856454,11451.8449,22129.88132,9.521689,,,,
BOL,2007,7.8512451613,1354.5491296,58587.67781,6048.722154,13120.10801,23139.97414,9.6859595,,,,
BOL,2008,7.2383206989,1692.6725709,62189.93993,6313.1498887,16674.27629,24562.73496,9.8508575,,,,
BOL,2009,7.02,1731.1816343,64277.65595,6417.3210841,17339.99219,25387.30587,10.0162755,,,,
BOL,2010,7.0166666667,1929.7837306,66930.2165,6573.1633037,19649.72372,26434.96955,10.182345,,,,
BOL,2011,6.9369625,2315.5212196,70413.32684,6803.9240428,23963.1647,27810.66981,10.348929,,,,
BOL,2012,6.91,2575.5985708,74020.09148,7038.9359067,27084.49748,29235.20896,10.515807,,,,
BOL,2013,6.91,2870.0239047,79050.50536,7399.9260349,30659.33889,31222.0371,10.6826075,,,,
BOL,2014,6.91,3041.4348917,83367.11315,7684.3921062,32996.18802,32926.93813,10.8488885,,,,
BOL,2015,6.91,2996.0128982,87416.40988,7936.3369132,33000.19825,34526.26115,11.014705,,,,
BOL,2016,6.91,3035.8736127,91143.77642,8152.3808094,33941.12619,35998.4336,11.1800195,,,,
BOL,2017,6.91,3306.3028665,94967.4459,8371.1678278,37508.64217,37508.64217,11.3445875,,,,
BOL,2018,6.91,3500.7264219,98978.51341,8600.5690303,40287.64793,39092.86605,11.508368,,,,
BOL,2019,6.91,3503.8961613,101172.5757,8668.4289282,40895.32285,39959.43982,11.6713855,,,,
BOL,2020,6.91,3099.9420597,92332.23303,7813.9719656,36629.84381,36467.83018,11.8162995,,,,
BOL,2021,6.91,3384.845007,97974.99994,8207.4264363,40406.1117,38696.51521,11.9373595,,,,
BOL,2022,6.91,3643.9282699,101507.6653,8404.9325942,44008.28288,40091.78786,12.077154,,,,
BOL,2023,6.91,3769.2539639,104046.3839,8497.6338229,46151.34673,41094.48818,12.2441595,,,,
BOL,2024,,3946.7736789,105710.3008,8515.8799885,48992.54491,41751.67404,12.413315,,,,
BRA,2005,2.4343900362,4827.7816587,2338090.725,12659.671663,891633.829,1598265.553,184.6881015,,,,
BRA,2006,2.1753266667,5934.1456497,2430725.61,13022.690426,1107626.714,1661588.65,186.6531055,,,,
BRA,2007,1.9470583333,7409.6900319,2578267.503,13674.016331,1397114.246,1762444.927,188.55232,,,,
BRA,2008,1.8337666667,8908.3334041,2709609.492,14233.586707,1695855.391,1852227.318,190.3673015,,,,
BRA,2009,1.9994281731,8678.6584891,2706200.479,14088.927407,1666996.293,1849896.995,192.0799505,,,,
BRA,2010,1.7592267106,11403.283977,2909929.364,15022.717489,2208838.109,1989161.419,193.7019295,,,,
BRA,2011,1.672828755,13396.626284,3025582.268,15493.183713,2616156.607,2068219.109,195.2847345,,,,
BRA,2012,1.9530686111,12521.723815,3083709.028,15663.195522,2465228.294,2107953.238,196.8761115,,,,
BRA,2013,2.156089151,12458.890308,3176369.016,16003.608576,2472819.362,2171293.495,198.4782995,,,,
BRA,2014,2.352951963,12274.994163,3192376.511,15955.09151,2456043.766,2182235.854,200.085127,,,,
BRA,2015,3.326904383,8936.1955916,3079182.394,15268.001842,1802212.0,2104858.934,201.675532,,,,
BRA,2016,3.4913134216,8836.285482,2978310.936,14655.735577,1795693.266,2035905.504,203.2181135,,,,
BRA,2017,3.191389446,10077.201524,3017710.091,14741.862752,2062837.868,2062837.868,204.703445,,,,
BRA,2018,3.6538253615,9300.6607499,3072543.758,14907.498894,1916933.708,2100320.914,206.1072605,,,,
BRA,2019,3.9444710973,9029.833023,3110052.691,14991.423694,1873288.159,2125961.166,207.4554595,,,,
BRA,2020,5.155178788,7074.1940573,3008143.766,14416.42682,1476107.292,2056298.546,208.6608425,,,,
BRA,2021,5.39440079,7972.6316585,3151407.77,15038.908845,1670667.308,2154230.556,209.550294,,,,
BRA,2022,5.163970291,9281.0731695,3246475.459,15436.882735,1951869.221,2219216.662,210.3064145,,,,
BRA,2023,4.994379763,10294.998645,3340897.466,15823.083883,2173693.519,2283761.395,211.140729,,,,
BRA,2024,,10997.315286,3412854.892,16098.480455,2331415.153,2332949.852,211.9985735,,,,
BRB,2005,2.0,14214.420221,4349.816077,16188.012463,3819.5,4791.333447,0.268706,,,,
BRB,2006,2.0,15620.098407,4612.785319,17084.295158,4217.45,5080.994735,0.2700015,,,,
BRB,2007,2.0,17228.891015,4708.692891,17356.772923,4674.0,5186.637168,0.2712885,,,,
BRB,2008,2.0,17546.738439,4739.416318,17378.673734,4785.25,5220.479102,0.2727145,,,,
BRB,2009,2.0,16290.162245,4500.763722,16418.804447,4465.5,4957.602661,0.2741225,,,,
BRB,2010,2.0,16462.332444,4398.497906,15980.387933,4531.15,4844.956606,0.2752435,,,,
BRB,2011,2.0,16862.522136,4365.590348,15809.394356,4656.4,4808.708847,0.276139,,,,
BRB,2012,2.0,16660.257278,4352.242888,15715.61413,4613.85,4794.006586,0.2769375,,,,
BRB,2013,2.0,16874.831181,4295.698191,15470.79463,4685.55,4731.722458,0.277665,,,,
BRB,2014,2.0,16912.641729,4295.649655,15432.658596,4707.6,4731.668996,0.278348,,,,
BRB,2015,2.0,16968.35012,4399.85692,15770.661744,4734.0,4846.453563,0.27899,,,,
BRB,2016,2.0,17322.400951,4511.393154,16135.312919,4843.3,4969.311008,0.2795975,,,,
BRB,2017,2.0,17818.760685,4532.26373,16176.77679,4992.3,4992.3,0.280171,,,,
BRB,2018,2.0,18204.698435,4492.755246,16004.94191,5110.25,4948.781305,0.2807105,,,,
BRB,2019,2.0,18993.447899,4504.598084,16018.769357,5341.1,4961.826221,0.2812075,,,,
BRB,2020,2.0,16822.270659,3930.802885,13953.960926,4738.8,4329.789354,0.281698,,,,
BRB,2021,2.0,17448.736738,3900.030922,13822.715937,4923.1,4295.893958,0.2821465,,,,
BRB,2022,2.0,20189.821407,4342.050282,15379.998024,5699.95,4782.779404,0.282318,,,,
BRB,2023,2.0,22079.157107,4533.440744,16056.899382,6233.740901,4993.596484,0.282336,,,,
BRB,2024,,23709.879813,4701.149053,16643.150285,6697.270476,5178.327612,0.2824675,,,,
BRIC,2005,,2409.7150916,12203786.843,7442.8218353,3951142.454,7104829.104,1639.6720375,,,,
BRIC,2006,,2947.6245806,13418883.075,8136.7259949,4861148.0368,7813880.7751,1649.174752,,,,
BRIC,2007,,3773.9070585,14947461.771,9012.1144163,6259389.182,8714748.0201,1658.596538,,,,
BRIC,2008,,4774.3590848,16118689.137,9661.2935502,7965435.4272,9411889.9799,1668.377951,,,,
BRIC,2009,,4766.3800549,16759776.262,9982.8506819,8002069.333,9866065.0266,1678.856751,,,,
BRIC,2010,,5820.7354213,18254548.882,10804.127794,9834657.7633,10773841.683,1689.590241,,,,
BRIC,2011,,7195.4716462,19653937.372,11561.285599,12232147.359,11616879.376,1699.9785365,,,,
BRIC,2012,,7728.8310727,20880299.2,12202.897412,13224753.09,12349933.878,1711.093562,,,,
BRIC,2013,,8333.1437546,22128436.661,12846.685395,14353853.784,13115104.642,1722.50164,,,,
BRIC,2014,,8658.2346145,23295520.588,13439.365561,15008006.279,13832921.568,1733.3794875,,,,
BRIC,2015,,8167.4059762,24251705.349,13909.466858,14240195.201,14433105.76,1743.539533,,,,
BRIC,2016,,8165.0335149,25349342.327,14456.615355,14317198.362,15104653.246,1753.4769865,,,,
BRIC,2017,,9049.0782997,26749418.382,15166.840137,15959657.992,15959657.992,1763.677743,,,,
BRIC,2018,,9866.1929248,28253795.455,15944.722255,17482737.696,16872268.213,1771.9841715,,,,
BRIC,2019,,10045.18132,29675728.398,16690.965598,17859845.844,17736902.324,1777.9515645,,,,
BRIC,2020,,9917.5342907,29937309.379,16803.744231,17668936.652,17914216.935,1781.5856375,,,,
BRIC,2021,,11974.592966,32242513.126,18090.645309,21342023.145,19305152.553,1782.2754565,,,,
BRIC,2022,,12399.938436,32997120.428,18521.878642,22090753.847,19796134.235,1781.521252,,,,
BRIC,2023,,12335.545731,34582627.069,19432.534895,21952646.941,20753690.39,1779.625111,,,,
BRIC,2024,,12972.431884,36042207.7,20287.147878,23046861.35,21634380.453,1776.602996,,,,
BRN,2005,1.6643975,26556.167198,25480.37437,70992.683152,9531.420028,11935.82302,0.3589155,1616060.17,6202867.46,2.24,4.66
BRN,2006,1.5889333333,31455.015994,26600.9298,72946.710451,11470.46477,12460.72706,0.3646625,2031094.14,7898848.15,2.02,3.96
BRN,2007,1.5071016667,33023.958341,26642.05,71836.143149,12247.67799,12479.98908,0.3708725,3827155.51,7742978.09,1.65,3.3
BRN,2008,1.4171666667,38098.731925,26125.27026,69152.340726,14393.43423,12237.9129,0.377793,2648363.04,11224843.54,1.66,3.65
BRN,2009,1.4545692733,27880.30996,25664.28058,66668.694397,10732.59502,12021.97058,0.3849525,2560515.9,7037301.51,1.18,3.25
BRN,2010,1.3635094737,34937.961369,26331.28644,67114.806949,13707.28026,12334.41748,0.392332,3344589.07,8983212.87,1.2,2.69
BRN,2011,1.25791302,46383.730453,27317.47695,68398.256209,18525.12853,12796.38068,0.3993885,6578067.06,12479651.6,1.62,4.1
BRN,2012,1.2495670165,46968.655021,27566.84226,67972.877417,19048.44334,12913.19137,0.4055565,7091004.52,13322471.33,1.57,2.88
BRN,2013,1.25116567,44003.486413,26980.76333,65614.377678,18094.32162,12638.65324,0.411202,8411525.98,11208752.1,1.29,2.6
BRN,2014,1.267040123,41026.472074,26303.99066,63116.878468,17097.80275,12321.63126,0.4167505,6155924.88,10291549.67,0.07,2.67
BRN,2015,1.374910845,30625.152299,26200.77808,62056.050297,12930.29149,12273.28318,0.4222115,5753928.35,6318887.29,0.09,2.65
BRN,2016,1.3813468769,26663.765799,25551.54435,59760.747748,11400.46636,11969.16132,0.427564,3538347.0,4767135.39,0.78,2.65
BRN,2017,1.380891164,28024.419094,25891.02282,59826.011895,12128.1839,12128.1839,0.432772,3046020.25,5594273.15,0.11,2.74
BRN,2018,1.3489185654,30988.221293,25904.54772,59168.537275,13566.93767,12134.5194,0.4378095,5290251.13,6803968.36,0.06,2.41
BRN,2019,1.3642185141,30426.573078,26906.82313,60781.655214,13469.23537,12604.01729,0.44268,4251197.39,6740896.98,0.14,2.64
BRN,2020,1.37970343,26834.389203,27211.83171,60821.678217,12005.79965,12746.89307,0.4474035,4012124.78,7358979.7,0.19,3.13
BRN,2021,1.343806963,31006.997956,26778.95607,59282.1359,14006.49662,12544.12026,0.4517205,5952745.83,10458199.96,0.2,2.75
BRN,2022,1.378956397,36632.968326,26342.90588,57849.517546,16681.53647,12339.86039,0.4553695,1647950000.0,1098620000.0,,
BRN,2023,1.343079601,32961.388151,26713.43664,58205.739075,15127.57965,12513.42886,0.4589485,1289480000.0,859650000.0,,
BRN,2024,,33518.150832,27351.65123,59110.396275,15509.56903,12812.38901,0.4627215,,,,
BTN,2005,44.099975,1204.0793364,3743.695405,5656.2782091,796.938572,1104.245099,0.6618655,,,,
BTN,2006,45.307008333,1304.3983204,4005.744278,5971.5969943,874.9897411,1181.539364,0.6707995,,,,
BTN,2007,41.348533333,1721.5399364,4741.233138,6986.3641277,1168.307584,1398.480082,0.678641,,,,
BTN,2008,43.505183333,1788.8928195,4968.786757,7239.4199721,1227.80927,1465.599584,0.6863515,,,,
BTN,2009,48.405266667,1778.1505343,5304.097071,7642.9233229,1234.015133,1564.503135,0.693988,,,,
BTN,2010,45.725812121,2206.2718234,5937.718991,8462.7254615,1547.990912,1751.397052,0.701632,,,,
BTN,2011,46.67046667,2505.1595597,6411.704359,9038.5004856,1777.102573,1891.204372,0.709377,,,,
BTN,2012,53.437233333,2483.3836489,6739.881088,9396.4501816,1781.280182,1988.003792,0.7172795,,,,
BTN,2013,58.59784542,2421.4527716,6882.764722,9489.8951457,1756.214316,2030.148928,0.725273,,,,
BTN,2014,61.02951446,2601.2653472,7280.347329,9930.3711354,1907.090376,2147.420394,0.7331395,,,,
BTN,2015,64.15194446,2705.3040015,7763.924899,10483.035653,2003.596839,2290.057041,0.740618,,,,
BTN,2016,67.195312807,2886.8429786,8394.901679,11225.141508,2158.971711,2476.170745,0.747866,,,,
BTN,2017,65.12156865,3435.2904633,8785.418626,11646.582022,2591.358114,2591.358114,0.7543345,,,,
BTN,2018,68.389467094,3400.2041753,9093.072727,11968.364609,2583.335724,2682.104154,0.759759,,,,
BTN,2019,70.420340536,3576.8796599,9616.392564,12573.340486,2735.683409,2836.46323,0.764824,,,,
BTN,2020,74.09956688,3191.6686922,8633.751358,11212.576731,2457.604043,2546.622146,0.770006,,,,
BTN,2021,73.91801282,3569.584389,9015.481223,11626.255782,2768.003873,2659.217667,0.7754415,,,,
BTN,2022,78.60449058,3876.9969939,9450.60241,12101.968154,3027.603169,2787.561558,0.7809145,,,,
BTN,2023,82.60099645,3887.6009283,9889.499859,12575.900938,3057.151056,2917.019301,0.786385,,,,
BTN,2024,,4146.3354021,10314.24962,13030.865905,3281.926056,3042.304025,0.7915245,,,,
BWA,2005,5.11675,5391.0707661,23648.85374,12853.497131,9918.907108,10819.13227,1.839877,,,,
BWA,2006,5.8303,5291.5823798,25626.81339,13671.159144,9919.158482,11724.03054,1.8745165,,,,
BWA,2007,6.1394083333,5529.1257487,27111.26085,14185.457652,10567.27066,12403.15155,1.911201,,,,
BWA,2008,6.8268583333,5503.0725439,27992.93883,14355.57042,10730.82912,12806.51109,1.9499705,,,,
BWA,2009,7.1551416667,5082.9338822,24033.55188,12073.078743,10118.45924,10995.12811,1.990673,,,,
BWA,2010,6.793625,6215.7336898,26466.27827,13017.629032,12637.27343,12108.07797,2.0331105,,,,
BWA,2011,6.838233333,7287.3847095,28276.18258,13636.707072,15110.64361,12936.09249,2.0735345,,,,
BWA,2012,7.640525,6595.540014,28227.85837,13386.909554,13907.4645,12913.98461,2.1086165,,,,
BWA,2013,8.398908333,6666.9106371,31361.94774,14650.44337,14271.73893,14347.80156,2.1406825,,,,
BWA,2014,8.976083333,7122.3642339,33147.94084,15261.173733,15470.0885,15164.87692,2.172044,,,,
BWA,2015,10.12899167,6141.2039498,31539.82298,14314.986377,13530.74885,14429.17784,2.203273,,,,
BWA,2016,10.901158333,6749.0612457,33812.08579,15129.969784,15082.63672,15468.7171,2.2347755,,,,
BWA,2017,10.34741667,7104.9642417,35203.23796,15530.289865,16105.15638,16105.15638,2.266747,,,,
BWA,2018,10.199975,7407.9594031,36677.5825,15952.732999,17031.94319,16779.65539,2.299141,,,,
BWA,2019,10.755866667,7172.0897884,37789.7211,16204.277935,16725.90867,17288.44854,2.332083,,,,
BWA,2020,11.45624167,6323.3157114,34491.14987,14578.487945,14960.29154,15779.38265,2.3658935,,,,
BWA,2021,11.08725833,7802.4278803,38585.37294,16067.594821,18737.06631,17652.45191,2.4014405,,,,
BWA,2022,12.36880833,8342.8062108,40818.66238,16729.703915,20355.54196,18674.16121,2.4398915,,,,
BWA,2023,13.59638333,8244.5735289,42143.30128,16991.591466,20448.55815,19280.17128,2.4802445,,,,
BWA,2024,,8496.8450688,43649.53561,17313.418899,21421.72748,19969.25958,2.521139,,,,
CAF,2005,527.25836265,311.94998683,4157.196757,969.31229696,1337.894379,2048.542809,4.2888105,,,,
CAF,2006,522.4256249,333.94251983,4355.540167,994.96552021,1461.859762,2146.280537,4.377579,,,,
CAF,2007,478.63371848,380.88700618,4556.223198,1020.9405117,1699.811295,2245.171161,4.4627705,,,,
CAF,2008,446.00004143,437.24832257,4649.813988,1019.9234079,1993.407888,2291.289916,4.5589835,,,,
CAF,2009,470.29342334,456.47172424,5049.105626,1114.8275086,2067.381665,2488.048949,4.5290465,,,,
CAF,2010,494.79426222,476.87373379,5282.92054,1175.8125598,2142.59154,2603.265978,4.4929955,,,,
CAF,2011,471.2486257,534.05722295,5504.518734,1205.8034631,2437.982705,2712.462972,4.5650215,,,,
CAF,2012,510.55633845,544.39584909,5782.70397,1254.1519412,2510.126512,2849.544375,4.610848,,,,
CAF,2013,493.8996239,364.36696257,3678.263665,792.31617504,1691.54411,1812.538838,4.642419,,,,
CAF,2014,493.7573299,409.85048588,3681.245654,796.25800023,1894.813389,1814.008274,4.623182,,,,
CAF,2015,591.211698,366.32281433,3840.905732,829.69103824,1695.825714,1892.684007,4.6293205,,,,
CAF,2016,592.60561506,387.17616245,4023.360925,853.55285226,1825.018145,1982.592495,4.7136635,,,,
CAF,2017,580.6567496,432.32407085,4205.509667,877.33398456,2072.349973,2072.349973,4.7935105,,,,
CAF,2018,555.4464584,455.24396284,4364.875084,894.68783807,2220.979146,2150.880506,4.878657,,,,
CAF,2019,585.91101318,449.22842209,4500.186211,910.10233698,2221.301351,2217.557802,4.9447035,,,,
CAF,2020,575.5860045,462.87902518,4540.687887,903.32673023,2326.7209,2237.515822,5.0266285,,,,
CAF,2021,554.530675,492.26314274,4585.319217,896.95413177,2516.498412,2259.508813,5.1121,,,,
CAF,2022,623.7597009,467.35977919,4608.342563,903.94406771,2382.618615,2270.854032,5.0980395,,,,
CAF,2023,606.5697502,494.96055184,4641.82703,900.90221285,2550.244894,2287.354181,5.1524205,,,,
CAF,2024,,510.76241882,4700.722658,881.82263439,2722.715863,2316.376193,5.3306895,,,,
CAL,2005,,467.59197705,49029.4448,2539.2378212,9028.604897,16899.43991,19.308725,,,,
CAL,2006,,547.36774992,53861.0917,2747.7026119,10729.62716,18569.62414,19.6022275,,,,
CAL,2007,,646.41591759,58768.37815,2953.4806992,12862.38813,20267.91412,19.8980065,,,,
CAL,2008,,782.00165737,62977.50556,3117.3204357,15798.34821,21716.53034,20.2024485,,,,
CAL,2009,,791.38474481,64983.41344,3167.0719331,16237.9899,22387.02454,20.518452,,,,
CAL,2010,,881.88718363,69583.72016,3339.7642112,18374.04892,23964.20269,20.83492,,,,
CAL,2011,,1020.3542011,74800.51535,3536.8055202,21579.64854,25757.73153,21.149174,,,,
CAL,2012,,1129.6692325,80507.35394,3750.7974173,24247.29214,27720.43868,21.4640635,,,,
CAL,2013,,1249.2770969,86669.95404,3979.0458861,27211.24402,29839.87106,21.781592,,,,
CAL,2014,,1356.6487171,93042.10946,4210.0610603,29981.85932,32031.88375,22.099943,,,,
CAL,2015,,1448.2268047,99649.97578,4443.7207548,32476.33548,34305.48697,22.424896,,,,
CAL,2016,,1578.5021505,106599.0225,4683.2822272,35929.24323,36697.35298,22.7616055,,,,
CAL,2017,,1699.6873103,114007.7416,4937.2126247,39248.36267,39248.36267,23.0915195,,,,
CAL,2018,,1825.1590038,121898.9299,5208.7846818,42713.40496,41971.41469,23.4025665,,,,
CAL,2019,,1932.2090513,129630.8126,5465.2870378,45829.94959,44642.57704,23.7189395,,,,
CAL,2020,,1863.3510892,127678.7711,5304.0353637,44854.5986,43948.85216,24.072006,,,,
CAL,2021,,1874.4534461,131256.1432,5373.2943843,45788.20968,45183.1732,24.427499,,,,
CAL,2022,,1816.3282223,136639.1497,5518.381089,44973.61452,47051.55448,24.760731,,,,
CAL,2023,,1879.7256903,142679.6195,5686.9680635,47160.19912,49139.77577,25.088873,,,,
CAL,2024,,1953.7384792,149989.458,5903.0935545,49641.79762,51670.87322,25.4086195,,,,
CAN,2005,1.2114051342,36174.437633,1449601.066,44685.367923,1173505.015,1345716.743,32.440173,,,,
CAN,2006,1.1343447258,40274.387346,1487840.727,45417.53291,1319355.542,1381215.994,32.759171,,,,
CAN,2007,1.0740456217,44388.01195,1518340.043,45882.152007,1468895.704,1409529.604,33.0921715,,,,
CAN,2008,1.0670869183,46424.711797,1533453.695,45844.413831,1552864.131,1423560.151,33.449085,,,,
CAN,2009,1.1415354059,40693.375897,1488752.198,44011.585517,1376509.21,1382062.145,33.8263705,,,,
