date,reporter_iso,partner_iso,A,S_total,HL
2020-06-30,IDN,JPN,0.4212815205286453,0.24340117372668083,4.0
2020-06-30,KOR,JPN,0.20226549762523077,0.09108097710477951,4.0
2020-06-30,LAO,JPN,0.8993255780662646,0.5931518375914767,3.0
2020-06-30,MYS,JPN,0.44965071773186394,0.2520453967508513,0.0
2020-06-30,MMR,JPN,-0.17071314281274363,0.36907254334274253,0.0
2020-06-30,NZL,JPN,0.3501966780452388,0.7885945551920058,0.0
2020-06-30,PHL,JPN,0.5802003032027864,0.5402214378007502,0.0
2020-06-30,SGP,JPN,-0.7699409692084558,0.11852607595529166,0.0
2020-06-30,THA,JPN,0.5064935935883806,0.23731957977221307,0.0
2020-06-30,VNM,JPN,0.4483635474776406,0.3007156084553545,0.0
2020-06-30,AUS,KOR,-0.9332045043290143,0.10723343263999799,4.0
2020-06-30,BRN,KOR,0.9184476988426674,0.9920636682093662,0.0
2020-06-30,KHM,KOR,-0.6104147077328325,0.35712820394924194,0.0
2020-06-30,CHN,KOR,0.4153939736096446,0.046186053277982496,0.0
2020-06-30,IDN,KOR,0.4267999258678236,0.26987038323097073,4.0
2020-06-30,JPN,KOR,-0.0769120623046368,0.1019982486604902,0.0
2020-06-30,LAO,KOR,0.9527043754821978,0.6390632822687317,0.0
2020-06-30,MYS,KOR,0.4381035034207908,0.28656064762558653,0.0
2020-06-30,MMR,KOR,-0.20348280479670364,0.43227627456016904,0.0
2020-06-30,NZL,KOR,0.9943319292257503,1.315377415682093,0.0
2020-06-30,PHL,KOR,0.3548690933947659,0.5333204576650173,0.0
2020-06-30,SGP,KOR,-0.6563591325751562,0.1299319627631092,0.0
2020-06-30,THA,KOR,0.4844487029544765,0.2786393996113734,0.0
2020-06-30,VNM,KOR,0.457048143363712,0.3245622135551292,0.0
2020-06-30,AUS,LAO,0.6375254327114107,0.022202131513696363,0.0
2020-06-30,BRN,LAO,0.24323940221725082,0.2536208502307726,2.0
2020-06-30,KHM,LAO,0.10528151380085386,0.1609848283377684,0.0
2020-06-30,CHN,LAO,-0.05453784008473427,0.007747231908747551,3.0
2020-06-30,IDN,LAO,0.8555908333638116,0.029111841024092144,0.0
2020-06-30,JPN,LAO,-0.3434248012293765,0.021971427312734857,0.0
2020-06-30,KOR,LAO,0.23553432029706958,0.012927261838075282,0.0
2020-06-30,MYS,LAO,0.9807792422363693,0.03023588364295053,0.0
2020-06-30,MMR,LAO,0.8797100722138104,0.08548760361372107,0.0
2020-06-30,NZL,LAO,0.22360462862670327,0.7023621750716101,0.0
2020-06-30,PHL,LAO,0.7600250079897689,0.2843834083055064,0.0
2020-06-30,SGP,LAO,-1.4302535359362427,0.017596499153543912,0.0
2020-06-30,THA,LAO,0.8510994948038996,0.03034443644518845,0.0
2020-06-30,VNM,LAO,0.5344289705907495,0.08120303640432927,0.0
2020-06-30,AUS,MYS,-0.8385974931565979,0.10788398142601947,4.0
2020-06-30,BRN,MYS,0.933120592977645,1.0152161198599536,0.0
2020-06-30,KHM,MYS,-0.7348575787869895,0.38308645015227843,3.0
2020-06-30,CHN,MYS,0.491620259699122,0.04689250149453288,0.0
2020-06-30,IDN,MYS,0.41144307992934737,0.2758731418117781,4.0
2020-06-30,JPN,MYS,-0.011224786421972457,0.10000199305446342,0.0
2020-06-30,KOR,MYS,0.24276024377464706,0.10253963216911559,4.0
2020-06-30,LAO,MYS,0.9986454413514332,0.6327729961143815,0.0
2020-06-30,MMR,MYS,-0.25374572849557864,0.4554462369886394,0.0
2020-06-30,NZL,MYS,0.8246641842582147,1.6029244478091715,0.0
2020-06-30,PHL,MYS,0.19191076275702967,0.5210394681767628,0.0
2020-06-30,SGP,MYS,-0.5435693325453789,0.1284406470204842,0.0
2020-06-30,THA,MYS,0.46594611259441593,0.3004736605760139,0.0
2020-06-30,VNM,MYS,0.4642586520494796,0.333723837081756,0.0
2020-06-30,AUS,MMR,-0.7604011825092173,0.10721832646402038,0.0
2020-06-30,BRN,MMR,0.9631736023062908,0.9732962808500017,0.0
2020-06-30,KHM,MMR,-0.8094258340667653,0.3491523626881577,3.0
2020-06-30,CHN,MMR,0.5548059331810898,0.0439600403952364,0.0
2020-06-30,IDN,MMR,0.429459285785466,0.26164452701738417,4.0
2020-06-30,JPN,MMR,0.06411631567592946,0.0945850598663321,0.0
2020-06-30,KOR,MMR,0.2793733142216879,0.09783319507039476,4.0
2020-06-30,LAO,MMR,0.9930868952580951,0.6165309035484227,0.0
2020-06-30,MYS,MMR,0.43031861485298933,0.28168100146968905,0.0
2020-06-30,NZL,MMR,0.5663608036332947,2.0059775775244324,0.0
2020-06-30,PHL,MMR,0.4409668513181645,0.528097353499819,0.0
2020-06-30,SGP,MMR,-0.46605847653439786,0.12125197984929402,0.0
2020-06-30,THA,MMR,0.48018185126469765,0.2848786522473465,0.0
2020-06-30,VNM,MMR,0.4545783994950144,0.3164265676370362,0.0
2020-06-30,AUS,NZL,0.6480288508930251,0.033995197000582164,0.0
2020-06-30,BRN,NZL,0.6455992528631277,0.6734604352121895,0.0
2020-06-30,KHM,NZL,0.6873603893541171,0.47889888937565606,0.0
2020-06-30,CHN,NZL,0.8738677407574943,0.019846283274980357,0.0
2020-06-30,IDN,NZL,0.9498919334241296,0.05617826467124938,0.0
2020-06-30,JPN,NZL,0.7274869728487654,0.04340370455645438,0.0
2020-06-30,KOR,NZL,0.9976018357919234,0.04746770058467926,0.0
2020-06-30,LAO,NZL,0.9416735322908819,0.43658633110147305,0.0
2020-06-30,MYS,NZL,0.8052078906465885,0.04568267309633006,0.0
2020-06-30,MMR,NZL,0.1314827627350826,0.1128424067947272,0.0
2020-06-30,PHL,NZL,0.7338823007182511,0.5409157401972859,0.0
2020-06-30,SGP,NZL,0.8580040136594532,0.06366811173097878,0.0
2020-06-30,THA,NZL,0.9923722271837359,0.12136929977722574,0.0
2020-06-30,VNM,NZL,0.7157847346162446,0.04850769564941037,0.0
2020-06-30,AUS,PHL,-1.1650444080523745,0.04396289318215331,4.0
2020-06-30,BRN,PHL,0.6613190688189458,0.5698547135184538,1.0
2020-06-30,KHM,PHL,-0.43346077397740346,0.31676315847946085,0.0
2020-06-30,CHN,PHL,0.3023674018406112,0.023556450792554917,4.0
2020-06-30,IDN,PHL,0.2917746196617378,0.12509150046512235,4.0
2020-06-30,JPN,PHL,0.04397326405505598,0.039418440295944046,0.0
2020-06-30,KOR,PHL,0.12310072357739987,0.04312757303366577,4.0
2020-06-30,LAO,PHL,0.9188661326206454,0.2827723847449493,0.0
2020-06-30,MYS,PHL,0.317324068412489,0.14058264314715557,0.0
2020-06-30,MMR,PHL,-0.26046128603463575,0.18997453577638138,0.0
2020-06-30,NZL,PHL,-3.9392059840523967,0.20980866226445935,0.0
2020-06-30,SGP,PHL,-0.43944982065850674,0.05267421824947481,0.0
2020-06-30,THA,PHL,0.35512827380068446,0.1633551410191763,0.0
2020-06-30,VNM,PHL,0.48280811266556395,0.16969843508803328,0.0
2020-06-30,AUS,SGP,-0.9183884325702603,0.09977996919556084,4.0
2020-06-30,BRN,SGP,0.9195029482156891,0.9564788129699765,0.0
2020-06-30,KHM,SGP,-0.5882115548911516,0.3398413476044181,0.0
2020-06-30,CHN,SGP,0.39576673761264325,0.04468857668719297,0.0
2020-06-30,IDN,SGP,0.42805279123063333,0.2632088972798049,4.0
2020-06-30,JPN,SGP,-0.12698374397210097,0.10412882300751918,4.0
2020-06-30,KOR,SGP,0.19866866609901804,0.09937734820885129,4.0
2020-06-30,LAO,SGP,0.9233845512861968,0.6316708305343727,0.0
2020-06-30,MYS,SGP,0.44726520361350164,0.27522542802773325,0.0
2020-06-30,MMR,SGP,-0.18018747913195068,0.4112660539854092,0.0
2020-06-30,NZL,SGP,0.7944636331626906,1.0659747571082754,0.0
2020-06-30,PHL,SGP,0.542202747787637,0.5575474461501669,0.0
2020-06-30,THA,SGP,0.4936124070592542,0.2607121432963777,0.0
2020-06-30,VNM,SGP,0.4554961341249303,0.3114482291713298,0.0
2020-06-30,AUS,THA,-0.8179088937903702,0.10122915000385041,4.0
2020-06-30,BRN,THA,0.9581047238086505,0.9480852023095612,0.0
2020-06-30,KHM,THA,-0.7311400055861983,0.3943230665209299,3.0
2020-06-30,CHN,THA,0.5074813609964155,0.0447615521649767,0.0
2020-06-30,IDN,THA,0.39376633652023696,0.2608041216214163,4.0
2020-06-30,JPN,THA,0.04416773235225959,0.09226716769814707,0.0
2020-06-30,KOR,THA,0.25235114193374886,0.0957044975050938,4.0
2020-06-30,LAO,THA,0.9884402437713765,0.5954461284053377,0.0
2020-06-30,MYS,THA,0.4098745194583844,0.28087329281865464,0.0
2020-06-30,MMR,THA,-0.2774290481305669,0.42608366100247624,0.0
2020-06-30,NZL,THA,0.9778811970786077,1.3654290024654947,0.0
2020-06-30,PHL,THA,0.05808919717678013,0.5068078554818313,0.0
2020-06-30,SGP,THA,-0.4998375398967795,0.11849136045949635,0.0
2020-06-30,VNM,THA,0.48051786689462983,0.3208331146835564,0.0
2020-06-30,AUS,VNM,-0.859932191649597,0.10155411987196511,4.0
2020-06-30,BRN,VNM,0.9552739438168559,0.9579084839681835,0.0
2020-06-30,KHM,VNM,-0.5194576130506039,0.3928650942357854,0.0
2020-06-30,CHN,VNM,0.5803301420005468,0.04315979166833922,0.0
2020-06-30,IDN,VNM,0.42154150801005774,0.25510552426026356,4.0
2020-06-30,JPN,VNM,-0.06554587084590159,0.0964802198649595,0.0
2020-06-30,KOR,VNM,0.2509281372884689,0.09643849035310552,4.0
2020-06-30,LAO,VNM,0.9252059626173987,0.6337327339791191,0.0
2020-06-30,MYS,VNM,0.436678177534758,0.2698038477653001,0.0
2020-06-30,MMR,VNM,-0.2694085629665559,0.41126634373822424,0.0
2020-06-30,NZL,VNM,0.7664568844657954,1.584944712158925,0.0
2020-06-30,PHL,VNM,0.40480848212900095,0.5499443904722038,0.0
2020-06-30,SGP,VNM,-0.5820518673833185,0.11875494439891819,0.0
2020-06-30,THA,VNM,0.5031054305578968,0.27604796394818154,0.0
2020-09-30,BRN,AUS,0.932181568385635,1.8083728952883302,0.0
2020-09-30,KHM,AUS,0.6423145247933596,1.484509563025928,0.0
2020-09-30,CHN,AUS,0.8616189546610818,0.4380996741882597,0.0
2020-09-30,IDN,AUS,-2.932566354694223,35.39559304771194,0.0
2020-09-30,JPN,AUS,0.6225641516312048,2.452333379929158,0.0
2020-09-30,KOR,AUS,0.5218524507670596,0.2289708298755416,0.0
2020-09-30,LAO,AUS,0.9866040248525518,5.503666140795012,0.0
2020-09-30,MYS,AUS,-1.3893614436921355,4.297393733021142,0.0
2020-09-30,MMR,AUS,-0.422984793227115,0.9242271999807734,0.0
2020-09-30,NZL,AUS,0.9958037323717918,3.7053438510110643,0.0
2020-09-30,PHL,AUS,0.7580122213702587,0.8639941295434421,0.0
2020-09-30,SGP,AUS,-7.528012084344049,2.716641453964067,0.0
2020-09-30,THA,AUS,0.5927065058539093,0.47044667824877034,0.0
2020-09-30,VNM,AUS,0.3196873415053858,0.5167303942141313,0.0
2020-09-30,AUS,BRN,-5.691762786290152,0.1786469451129489,0.0
2020-09-30,KHM,BRN,0.9032564653982073,0.3829943029899249,0.0
2020-09-30,CHN,BRN,0.48432438607098655,0.046978179514395264,0.0
2020-09-30,IDN,BRN,-19.93885772719492,2.730837637994787,0.0
2020-09-30,JPN,BRN,-3.647885247546793,0.128272714987481,0.0
2020-09-30,KOR,BRN,0.6359626234562282,0.09371529896820402,0.0
2020-09-30,LAO,BRN,0.83782713749042,0.8832620529121739,1.0
2020-09-30,MYS,BRN,-2.7656198760719954,1.0080491004167125,0.0
2020-09-30,MMR,BRN,-2.094568083116277,0.20679977707424693,0.0
2020-09-30,NZL,BRN,0.45768087452909034,0.633940854351682,0.0
2020-09-30,PHL,BRN,0.6182513737512748,0.6901684921734066,0.0
2020-09-30,SGP,BRN,-61.65592653043803,0.19076058497074608,0.0
2020-09-30,THA,BRN,0.6048869623075106,0.17692922571749828,0.0
2020-09-30,VNM,BRN,0.37722046075877097,0.33112630677525057,0.0
2020-09-30,AUS,KHM,0.4593505576056263,4.192204589130432,0.0
2020-09-30,BRN,KHM,0.994300445574227,2.846733964016427,0.0
2020-09-30,CHN,KHM,0.9747101997326999,0.8126202630290487,0.0
2020-09-30,IDN,KHM,-0.95304601808575,78.52452829442078,0.0
2020-09-30,JPN,KHM,0.869105414247264,4.642951428635149,0.0
2020-09-30,KOR,KHM,0.8124214251182331,0.35330959881890844,0.0
2020-09-30,LAO,KHM,0.9970969488948811,11.424515579235305,0.0
2020-09-30,MYS,KHM,-0.04296862805339993,9.578886732162236,0.0
2020-09-30,MMR,KHM,0.15240963618355785,1.8178846177505998,0.0
2020-09-30,NZL,KHM,0.9681935220833696,7.028623383900087,0.0
2020-09-30,PHL,KHM,0.8399294151805198,0.8944176529984983,0.0
2020-09-30,SGP,KHM,-0.9556085953666394,7.634310679003894,0.0
2020-09-30,THA,KHM,0.701407215971478,0.5649507683413639,0.0
2020-09-30,VNM,KHM,0.14628152378381887,0.32042133010953,0.0
2020-09-30,AUS,CHN,-16.58450638010916,0.14917082902475742,0.0
2020-09-30,BRN,CHN,0.8763226227762058,0.8694540961869348,0.0
2020-09-30,KHM,CHN,0.4821863066651541,0.4023000991739776,0.0
2020-09-30,IDN,CHN,-166.0305907987119,0.5103649069216502,0.0
2020-09-30,JPN,CHN,-5.742679592463,0.12647595684856108,0.0
2020-09-30,KOR,CHN,0.27897056022566363,0.12604632221580103,0.0
2020-09-30,LAO,CHN,0.8052426084966764,0.7350520405614293,1.0
2020-09-30,MYS,CHN,-4.603496210037349,1.0439096972717332,0.0
2020-09-30,MMR,CHN,-0.6054806208997505,0.3753604017754539,0.0
2020-09-30,NZL,CHN,0.9063051325270698,0.7436869020870784,0.0
2020-09-30,PHL,CHN,0.6611180363277674,0.7411956432756893,0.0
2020-09-30,SGP,CHN,-6.239688902299564,2.8798184146801487,0.0
2020-09-30,THA,CHN,0.49257272216548015,0.29673853321915267,0.0
2020-09-30,VNM,CHN,0.4878352449178614,0.36459246946442014,0.0
2020-09-30,AUS,IDN,0.4951042023028317,5.2966426654539775,0.0
2020-09-30,BRN,IDN,0.968727203791743,3.6037854595004664,0.0
2020-09-30,KHM,IDN,0.7775450783361206,3.102980510883799,0.0
2020-09-30,CHN,IDN,0.9590568415365893,0.9245025418512136,0.0
2020-09-30,JPN,IDN,0.8200846201150535,5.139754632708283,0.0
2020-09-30,KOR,IDN,0.7650307735276536,0.40448339179271353,0.0
2020-09-30,LAO,IDN,0.9978924422036394,13.283511253724328,0.0
2020-09-30,MYS,IDN,-0.04488177261782866,11.630118629167994,0.0
2020-09-30,MMR,IDN,0.10144597538623683,1.9035209100567625,0.0
2020-09-30,NZL,IDN,0.9852715639895115,8.235111196679172,0.0
2020-09-30,PHL,IDN,0.7700922274021316,1.0276499105769665,0.0
2020-09-30,SGP,IDN,-1.814661364135911,7.572565998593863,0.0
2020-09-30,THA,IDN,0.6968205049946021,0.7228063281761361,0.0
2020-09-30,VNM,IDN,0.1849577752770227,0.432393986210736,0.0
2020-09-30,AUS,JPN,0.07697993797146226,3.0028107875804313,0.0
2020-09-30,BRN,JPN,0.9318688460396226,2.6881901826068346,0.0
2020-09-30,KHM,JPN,0.7491091255336249,1.6993134156111989,0.0
2020-09-30,CHN,JPN,0.8715305904592522,0.45940177892962614,0.0
2020-09-30,IDN,JPN,-2.478657814832384,41.43222343765066,0.0
2020-09-30,KOR,JPN,0.6073600203336316,0.25933709444945635,0.0
2020-09-30,LAO,JPN,0.979815341539645,6.82538254112218,0.0
2020-09-30,MYS,JPN,-0.10865511371966706,7.557526322620975,0.0
2020-09-30,MMR,JPN,-0.42509907498741023,0.6650035603892097,0.0
2020-09-30,NZL,JPN,0.9862548320405642,4.544450686431344,0.0
2020-09-30,PHL,JPN,0.8807321739573203,0.8616291599701025,0.0
2020-09-30,SGP,JPN,-35.306858348059066,0.7012611515056082,0.0
2020-09-30,THA,JPN,0.7307222824367944,0.6103324857356669,0.0
2020-09-30,VNM,JPN,0.3039455999323629,0.46512219902093205,0.0
2020-09-30,AUS,KOR,-0.39897584962119315,2.434524267777465,0.0
2020-09-30,BRN,KOR,0.9530785869522247,2.3204233174850084,0.0
2020-09-30,KHM,KOR,0.7305362000482721,1.7924479275134586,0.0
2020-09-30,CHN,KOR,0.8741731001221054,0.5193108117524253,0.0
2020-09-30,IDN,KOR,-2.409023920936883,45.14261235494011,0.0
2020-09-30,JPN,KOR,0.6162691622874552,2.756755430696006,0.0
2020-09-30,LAO,KOR,0.9870306164079017,7.026387736304975,0.0
2020-09-30,MYS,KOR,-0.7243173363590241,6.1091322873736065,0.0
2020-09-30,MMR,KOR,-0.33745649767709013,0.9494370774370521,0.0
2020-09-30,NZL,KOR,0.9909817858390005,4.61345408851104,0.0
2020-09-30,PHL,KOR,0.7124752304858872,0.8619931554365136,0.0
2020-09-30,SGP,KOR,-8.735247862574992,2.5341095695047184,0.0
2020-09-30,THA,KOR,0.6278625346262622,0.555419325065949,0.0
2020-09-30,VNM,KOR,0.3096817459641209,0.4979072867551103,0.0
2020-09-30,AUS,LAO,0.130870261845331,1.1346306767537664,0.0
2020-09-30,BRN,LAO,0.7352888595057726,0.7425194806221945,0.0
2020-09-30,KHM,LAO,0.8690876957165701,0.7938725785600478,0.0
2020-09-30,CHN,LAO,0.8531550901921404,0.30137089581510246,0.0
2020-09-30,IDN,LAO,0.2749849867708396,26.88319736391503,0.0
2020-09-30,JPN,LAO,0.6794986809698221,1.9200602038332142,0.0
2020-09-30,KOR,LAO,0.7484266096001219,0.15574611720344847,0.0
2020-09-30,MYS,LAO,0.7242715055464827,2.2704904382322697,0.0
2020-09-30,MMR,LAO,0.9962913587465109,0.7417738433790136,0.0
2020-09-30,NZL,LAO,0.9271021169243469,2.246225280958212,0.0
2020-09-30,PHL,LAO,0.9406345391561023,0.8026780844363279,0.0
2020-09-30,SGP,LAO,-1.9826347000396234,4.380729060257513,0.0
2020-09-30,THA,LAO,0.904347500747238,0.18474801126605916,0.0
2020-09-30,VNM,LAO,0.5593046379930494,0.27484687857767803,0.0
2020-09-30,AUS,MYS,0.30255232336570903,4.240949153131941,0.0
2020-09-30,BRN,MYS,0.9625875842200043,2.9984009800075286,0.0
2020-09-30,KHM,MYS,0.758655527116371,2.7935902201087877,0.0
2020-09-30,CHN,MYS,0.9542413716873581,0.8510834967076473,0.0
2020-09-30,IDN,MYS,-1.2614260585306778,80.57112495789548,0.0
2020-09-30,JPN,MYS,0.836587137427723,4.9324324152844525,0.0
2020-09-30,KOR,MYS,0.7284285779811457,0.3591849444240109,0.0
2020-09-30,LAO,MYS,0.9988471190371667,11.694774222294729,0.0
2020-09-30,MMR,MYS,0.04231216590366331,1.8562785131051722,0.0
2020-09-30,NZL,MYS,0.9993940704622228,7.2700697305061475,0.0
2020-09-30,PHL,MYS,0.7520515768209196,0.9931354216372903,0.0
2020-09-30,SGP,MYS,-1.3809913638084128,8.515373946512229,0.0
2020-09-30,THA,MYS,0.6324922649311802,0.6241958120430797,0.0
2020-09-30,VNM,MYS,0.21279720438960412,0.46537595351024225,0.0
2020-09-30,AUS,MMR,0.40268277066079106,4.0326707635316446,0.0
2020-09-30,BRN,MMR,0.9560667171061952,2.737000361087321,0.0
2020-09-30,KHM,MMR,0.7544771608675881,2.6928074977591043,0.0
2020-09-30,CHN,MMR,0.9684440229678056,0.8083997078696783,0.0
2020-09-30,IDN,MMR,-1.0430160608527346,79.81264263445078,0.0
2020-09-30,JPN,MMR,0.8807382034454445,4.860377855251261,0.0
2020-09-30,KOR,MMR,0.7657898938042866,0.3192102237812444,0.0
2020-09-30,LAO,MMR,0.9999670270228622,11.424422753152655,0.0
2020-09-30,MYS,MMR,-0.2514751972026709,9.031834383175791,0.0
2020-09-30,NZL,MMR,0.9906129834274631,7.023613946676987,0.0
2020-09-30,PHL,MMR,0.8456647225774815,0.9461691549523203,0.0
2020-09-30,SGP,MMR,-0.6295583659764998,9.391445288198103,0.0
2020-09-30,THA,MMR,0.6207444582139159,0.5459788087785562,0.0
2020-09-30,VNM,MMR,0.18289158872480743,0.38219360467776353,0.0
2020-09-30,AUS,NZL,0.9599367100960335,1.613805262342649,0.0
2020-09-30,BRN,NZL,0.8791554329658018,1.2136184575845272,0.0
2020-09-30,KHM,NZL,0.6537503773931878,0.6289681625880296,0.0
2020-09-30,CHN,NZL,0.9609606954662288,0.17153208081009302,0.0
2020-09-30,IDN,NZL,-0.44401509268803885,18.179554299293915,0.0
2020-09-30,JPN,NZL,0.8937956444683909,0.8167303764351042,0.0
2020-09-30,KOR,NZL,0.9542267832639189,0.12149520071409903,0.0
2020-09-30,LAO,NZL,0.9824531666806159,2.901100688521659,0.0
2020-09-30,MYS,NZL,0.9825282722332404,3.6395122744791175,0.0
2020-09-30,MMR,NZL,0.2560460649784248,0.20120066419568017,0.0
2020-09-30,PHL,NZL,0.6144063631561495,0.38720684913691206,0.0
2020-09-30,SGP,NZL,-4.371772638136907,0.8113115385765886,0.0
2020-09-30,THA,NZL,0.877827768004814,0.20313631316865738,0.0
2020-09-30,VNM,NZL,0.8693416699904853,0.04535636655703676,0.0
2020-09-30,AUS,PHL,0.3179395507876709,1.587735941454285,0.0
2020-09-30,BRN,PHL,0.838215641603058,0.8653515948072803,0.0
2020-09-30,KHM,PHL,0.8299691476387038,1.021755904461715,0.0
2020-09-30,CHN,PHL,0.9030217448452386,0.31005541266948133,0.0
2020-09-30,IDN,PHL,-0.9342240359446656,32.93152230374673,0.0
2020-09-30,JPN,PHL,0.9133544827475218,2.051530883038957,0.0
2020-09-30,KOR,PHL,0.67191652153186,0.12577936723522495,0.0
2020-09-30,LAO,PHL,0.9958967668813085,4.497107393160739,0.0
2020-09-30,MYS,PHL,-0.304597204224625,3.3939277864806963,0.0
2020-09-30,MMR,PHL,0.23273140046213647,0.5382260108210875,0.0
2020-09-30,NZL,PHL,0.9281464556885417,2.5883057067205657,0.0
2020-09-30,SGP,PHL,0.24867119436359705,5.2267042764224,0.0
2020-09-30,THA,PHL,0.4107073212979559,0.1408606603399594,0.0
2020-09-30,VNM,PHL,0.1591084743227118,0.08128822810091693,0.0
2020-09-30,AUS,SGP,-0.16493080469679408,2.6423110817586597,0.0
2020-09-30,BRN,SGP,0.9402392962918871,2.726080297554635,0.0
2020-09-30,KHM,SGP,0.7238963429449136,1.6830988734074661,0.0
2020-09-30,CHN,SGP,0.86942323576301,0.4902961737574095,0.0
2020-09-30,IDN,SGP,-2.7471544289549534,39.33638033299863,0.0
2020-09-30,JPN,SGP,0.5033590247864822,2.274643795290622,0.0
2020-09-30,KOR,SGP,0.6362103825620242,0.28963018006847085,0.0
2020-09-30,LAO,SGP,0.9803033513779875,6.5893920986836925,0.0
2020-09-30,MYS,SGP,-0.40173570823468147,6.671318163581189,0.0
2020-09-30,MMR,SGP,-0.4665468705927576,0.756992447948367,0.0
2020-09-30,NZL,SGP,0.9693088951747147,4.537228548132861,0.0
2020-09-30,PHL,SGP,0.8909387180514883,0.9236222731886216,0.0
2020-09-30,THA,SGP,0.7035125702796791,0.636082511528264,0.0
2020-09-30,VNM,SGP,0.335509573389994,0.4884652575038907,0.0
2020-09-30,AUS,THA,0.2588359008978819,3.855378633242427,0.0
2020-09-30,BRN,THA,0.96306873201245,2.895941932033855,0.0
2020-09-30,KHM,THA,0.7618016957308807,2.4742344732362005,0.0
2020-09-30,CHN,THA,0.9313811652092724,0.7563161949854875,0.0
2020-09-30,IDN,THA,-1.4461838010041521,69.53749453433653,0.0
2020-09-30,JPN,THA,0.8098430815095635,4.304293253857374,0.0
2020-09-30,KOR,THA,0.7111427832487706,0.34302238135198454,0.0
2020-09-30,LAO,THA,0.9980833616992387,10.279849248482208,0.0
2020-09-30,MYS,THA,-0.42951783392684667,8.307561948825676,0.0
2020-09-30,MMR,THA,-0.014682221983632327,1.6615843700604098,0.0
2020-09-30,NZL,THA,0.9864605221481357,6.573787286883654,0.0
2020-09-30,PHL,THA,0.7429292502165131,0.9296826249859581,0.0
2020-09-30,SGP,THA,-2.6265862400324993,5.836887421969809,0.0
2020-09-30,VNM,THA,0.25967635259710237,0.4183787449435218,0.0
2020-09-30,AUS,VNM,-0.04201912514751509,2.8689950572176306,0.0
2020-09-30,BRN,VNM,0.923933561394629,2.3651978078876,0.0
2020-09-30,KHM,VNM,0.7409149362688403,2.1035494671258315,0.0
2020-09-30,CHN,VNM,0.9394823620829538,0.6064622841646466,0.0
2020-09-30,IDN,VNM,-1.7339189554777745,57.059750746939,0.0
2020-09-30,JPN,VNM,0.7289366828185032,3.392001071460154,0.0
2020-09-30,KOR,VNM,0.6324682480994034,0.25565463592135174,0.0
2020-09-30,LAO,VNM,0.9909060918395084,8.468352717367969,0.0
2020-09-30,MYS,VNM,-0.5818504336521803,6.837075560769739,0.0
2020-09-30,MMR,VNM,-0.11691173936746974,1.2982501090397736,0.0
2020-09-30,NZL,VNM,0.9977168405555923,5.308428919068383,0.0
2020-09-30,PHL,VNM,0.8755141723523057,0.9015373711771388,0.0
2020-09-30,SGP,VNM,-2.4570645914261067,6.009576933835378,0.0
2020-09-30,THA,VNM,0.667748801882839,0.5316111461999361,0.0
2020-12-31,BRN,AUS,0.7971346670807086,0.3836459996092378,1.0
2020-12-31,KHM,AUS,-0.9873116294156153,0.3359381067450583,0.0
2020-12-31,CHN,AUS,0.8679672803881688,0.37758748994475505,0.0
2020-12-31,IDN,AUS,-2.3289155015546146,12.086774775411971,0.0
2020-12-31,JPN,AUS,0.5474042994844093,2.0092871066494165,0.0
2020-12-31,KOR,AUS,-0.1041399652564332,0.38246115672913217,0.0
2020-12-31,LAO,AUS,0.9915127513098793,2.4701373467469034,0.0
2020-12-31,MYS,AUS,-2.719874850856985,7.968698091945557,0.0
2020-12-31,MMR,AUS,-1.3418294967173083,5.224110248763159,0.0
2020-12-31,NZL,AUS,0.9704401884035464,1.0490838851028614,0.0
2020-12-31,PHL,AUS,0.20807088480189784,0.6272437816260653,0.0
2020-12-31,SGP,AUS,-0.6369752639030154,7.193728007827843,0.0
2020-12-31,THA,AUS,0.07542430575708967,0.1491195422231394,0.0
2020-12-31,VNM,AUS,-0.3742557646623061,0.37326493824363766,0.0
2020-12-31,AUS,BRN,-5.181347194796156,0.06922800390575105,0.0
2020-12-31,KHM,BRN,0.9979137179775156,0.16274896004252173,0.0
2020-12-31,CHN,BRN,0.4388593630353416,0.03836676357607101,0.0
2020-12-31,IDN,BRN,-4.898861939296521,2.5679608864120014,0.0
2020-12-31,JPN,BRN,-4.765017464846047,0.1347827091313784,0.0
2020-12-31,KOR,BRN,0.8739753185249027,0.097829935034881,0.0
2020-12-31,LAO,BRN,0.8615637847803153,0.8288906262604434,0.0
2020-12-31,MYS,BRN,-34.165128903611944,0.29716170005398024,0.0
2020-12-31,MMR,BRN,-2.96265622073307,1.3988342827553937,0.0
2020-12-31,NZL,BRN,0.2902069370268584,0.5396982371545298,0.0
2020-12-31,PHL,BRN,0.4632646630376704,0.8096907708963219,0.0
2020-12-31,SGP,BRN,-2.7295210636986353,1.7024365591279287,0.0
2020-12-31,THA,BRN,0.18292891327512353,0.06865466301972266,2.0
2020-12-31,VNM,BRN,-0.46479122301476655,0.15322107265489895,0.0
2020-12-31,AUS,KHM,0.1420161796116697,1.151284323973479,0.0
2020-12-31,BRN,KHM,0.9998363076325407,0.5581781319581264,0.0
2020-12-31,CHN,KHM,0.962466599484357,0.448426388793686,0.0
2020-12-31,IDN,KHM,-1.4068206789163575,16.906834704897065,0.0
2020-12-31,JPN,KHM,0.5368540794409963,2.03277667884518,0.0
2020-12-31,KOR,KHM,0.3890047004913638,0.46651779249270653,0.0
