country_code,Country,year,indicator_name,series,value
LKA,Sri Lanka,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.68
LKA,Sri Lanka,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.36
MMR,Myanmar,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.93
MMR,Myanmar,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.86
MMR,Myanmar,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.93
MMR,Myanmar,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.83
MMR,Myanmar,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.93
MMR,Myanmar,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.78
MMR,Myanmar,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.93
MMR,Myanmar,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.75
MMR,Myanmar,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.95
MMR,Myanmar,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.43
MMR,Myanmar,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.95
MMR,Myanmar,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.99
MMR,Myanmar,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.86
MMR,Myanmar,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.86
MMR,Myanmar,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.07
MMR,Myanmar,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.07
MMR,Myanmar,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.56
MMR,Myanmar,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.72
MMR,Myanmar,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.11
MMR,Myanmar,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.81
MMR,Myanmar,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.93
MMR,Myanmar,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.04
MMR,Myanmar,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.94
MMR,Myanmar,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.82
MYS,Malaysia,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.27
MYS,Malaysia,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.27
MYS,Malaysia,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.36
MYS,Malaysia,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.68
MYS,Malaysia,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.83
MYS,Malaysia,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.71
MYS,Malaysia,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.06
MYS,Malaysia,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.89
MYS,Malaysia,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.19
MYS,Malaysia,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.55
MYS,Malaysia,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.37
MYS,Malaysia,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.12
MYS,Malaysia,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.17
MYS,Malaysia,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.17
MYS,Malaysia,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.41
MYS,Malaysia,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.41
MYS,Malaysia,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.44
MYS,Malaysia,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.44
MYS,Malaysia,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.52
MYS,Malaysia,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.28
MYS,Malaysia,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.02
MYS,Malaysia,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.02
MYS,Malaysia,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.6
MYS,Malaysia,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.6
MYS,Malaysia,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.62
MYS,Malaysia,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.62
MYS,Malaysia,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.42
MYS,Malaysia,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.42
NGA,Nigeria,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.34
NGA,Nigeria,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.34
NGA,Nigeria,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.4
NGA,Nigeria,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.4
NGA,Nigeria,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.79
NGA,Nigeria,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.79
NGA,Nigeria,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.83
NGA,Nigeria,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.83
NGA,Nigeria,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,10.7
NGA,Nigeria,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,10.7
NGA,Nigeria,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,10.15
NGA,Nigeria,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,10.15
NGA,Nigeria,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,10.07
NGA,Nigeria,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,10.07
NGA,Nigeria,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.34
NGA,Nigeria,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,11.34
NGA,Nigeria,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,8.33
NGA,Nigeria,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.22
NGA,Nigeria,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,8.63
NGA,Nigeria,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.52
NGA,Nigeria,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.38
NGA,Nigeria,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.37
NGA,Nigeria,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.26
NGA,Nigeria,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.2
NGA,Nigeria,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.42
NGA,Nigeria,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.34
NPL,Nepal,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,15.49
NPL,Nepal,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,15.4
NPL,Nepal,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,13.26
NPL,Nepal,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,13.13
NPL,Nepal,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,13.46
NPL,Nepal,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,13.29
NPL,Nepal,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,421.5
NPL,Nepal,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,421.5
NPL,Nepal,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.9
NPL,Nepal,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.65
NPL,Nepal,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,13.35
NPL,Nepal,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,13.05
NPL,Nepal,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.8
NPL,Nepal,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.45
NPL,Nepal,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.87
NPL,Nepal,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.45
NPL,Nepal,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,15.65
NPL,Nepal,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,15.04
NPL,Nepal,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.31
NPL,Nepal,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,10.55
NPL,Nepal,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,13.08
NPL,Nepal,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.31
NPL,Nepal,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,13.07
NPL,Nepal,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.35
NPL,Nepal,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,13.42
NPL,Nepal,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.36
NPL,Nepal,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,15.43
NPL,Nepal,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,14.22
NPL,Nepal,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.66
NPL,Nepal,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,11.6
NPL,Nepal,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.92
NPL,Nepal,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,11.99
NPL,Nepal,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.44
NPL,Nepal,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,11.2
NZL,New Zealand,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.08
NZL,New Zealand,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.14
NZL,New Zealand,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.17
NZL,New Zealand,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.52
NZL,New Zealand,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.54
NZL,New Zealand,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.62
NZL,New Zealand,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.4
NZL,New Zealand,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.82
NZL,New Zealand,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.29
NZL,New Zealand,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.68
NZL,New Zealand,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.26
NZL,New Zealand,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.53
NZL,New Zealand,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.13
NZL,New Zealand,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.11
NZL,New Zealand,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.36
NZL,New Zealand,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.32
NZL,New Zealand,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.41
NZL,New Zealand,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.38
NZL,New Zealand,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.39
NZL,New Zealand,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.31
NZL,New Zealand,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.56
NZL,New Zealand,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.32
NZL,New Zealand,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.72
NZL,New Zealand,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.27
NZL,New Zealand,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.8
NZL,New Zealand,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.35
NZL,New Zealand,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.63
NZL,New Zealand,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.91
NZL,New Zealand,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.52
NZL,New Zealand,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.85
NZL,New Zealand,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.67
NZL,New Zealand,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.86
NZL,New Zealand,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.61
NZL,New Zealand,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.7
PAK,Pakistan,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,13.01
PAK,Pakistan,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,13.0
PAK,Pakistan,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.77
PAK,Pakistan,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.71
PAK,Pakistan,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,12.23
PAK,Pakistan,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,12.11
PAK,Pakistan,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.7
PAK,Pakistan,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.5
PAK,Pakistan,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.88
PAK,Pakistan,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.88
PAK,Pakistan,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,10.2
PAK,Pakistan,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,10.2
PAK,Pakistan,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.74
PAK,Pakistan,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.02
PAK,Pakistan,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.79
PAK,Pakistan,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.02
PAK,Pakistan,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.41
PAK,Pakistan,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.41
PAK,Pakistan,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.91
PAK,Pakistan,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.92
PAK,Pakistan,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,10.66
PAK,Pakistan,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.58
PAK,Pakistan,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,11.32
PAK,Pakistan,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,10.09
PAK,Pakistan,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,10.57
PAK,Pakistan,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.45
PAK,Pakistan,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.82
PAK,Pakistan,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.69
PAK,Pakistan,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.54
PAK,Pakistan,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.67
PAK,Pakistan,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.9
PAK,Pakistan,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,9.03
PAK,Pakistan,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,8.07
PAK,Pakistan,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,7.61
PER,Peru,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.12
PER,Peru,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.33
PER,Peru,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.82
PER,Peru,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.25
PER,Peru,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.63
PER,Peru,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.18
PER,Peru,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.65
PER,Peru,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.09
PER,Peru,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.83
PER,Peru,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.24
PER,Peru,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.83
PER,Peru,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.52
PER,Peru,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,1.88
PER,Peru,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.51
PER,Peru,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,1.86
PER,Peru,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.52
PER,Peru,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,1.86
PER,Peru,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.43
PER,Peru,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,1.8
PER,Peru,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.8
PER,Peru,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,1.97
PER,Peru,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.8
PER,Peru,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,1.97
PER,Peru,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.71
PER,Peru,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.01
PER,Peru,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.73
PER,Peru,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.01
PER,Peru,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.66
PER,Peru,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.11
PER,Peru,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.65
PER,Peru,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,1.96
PER,Peru,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.66
PHL,Philippines,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.77
PHL,Philippines,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.14
PHL,Philippines,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.72
PHL,Philippines,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.1
PHL,Philippines,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.46
PHL,Philippines,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.78
PHL,Philippines,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.04
PHL,Philippines,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.1
PHL,Philippines,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.11
PHL,Philippines,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.98
PHL,Philippines,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.09
PHL,Philippines,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.96
PHL,Philippines,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.67
PHL,Philippines,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.98
PHL,Philippines,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.63
PHL,Philippines,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.85
PHL,Philippines,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.73
PHL,Philippines,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.86
PHL,Philippines,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.72
PHL,Philippines,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.75
PHL,Philippines,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.69
PHL,Philippines,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.17
PHL,Philippines,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.72
PHL,Philippines,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.66
PHL,Philippines,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.12
PHL,Philippines,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.11
PHL,Philippines,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.95
PHL,Philippines,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.68
PHL,Philippines,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.98
PHL,Philippines,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.67
PHL,Philippines,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.75
PHL,Philippines,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.73
PHL,Philippines,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.05
PHL,Philippines,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.76
POL,Poland,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.54
POL,Poland,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.46
POL,Poland,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.33
POL,Poland,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.3
POL,Poland,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.23
POL,Poland,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.24
POL,Poland,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.99
POL,Poland,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.72
POL,Poland,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.23
POL,Poland,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.85
POL,Poland,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.08
POL,Poland,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.13
POL,Poland,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.0
POL,Poland,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.59
POL,Poland,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.84
POL,Poland,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.46
POL,Poland,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.95
POL,Poland,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.49
POL,Poland,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.07
POL,Poland,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.03
POL,Poland,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.09
POL,Poland,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.02
POL,Poland,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.29
POL,Poland,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.09
POL,Poland,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.27
