Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,999999,Commodities not specified according to kind,1,No Quantity,0,,,,0,,14244100,,,0
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,370110,"Photographic plates and film; for x-ray, in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles",2,Area in square metres,169,,,,100,,1603,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,370130,"Photographic plates and film; in the flat, sensitised, unexposed, with any side exceeding 225mm, of any materials other than paper, paperboard or textiles",2,Area in square metres,7647,,,,3213,,58460,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,370232,"Photographic film; in rolls, with silver halide emulsion, sensitised, unexposed, without sprocket holes, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",2,Area in square metres,89,,,,750,,902,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,370242,"Photographic film; in rolls, (other than for colour photography), sensitised, unexposed, without sprocket holes, of a width exceeding 610mm and of a length exceeding 200m (other than of paper, paperboard or textiles)",2,Area in square metres,77,,,,112,,301,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570110,"Carpets and other textile floor coverings; knotted, of wool or fine animal hair, whether or not made up",2,Area in square metres,5718,,,,85591,,592723,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570210,"Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, including kelem, schumacks, karamanie and similar hand-woven rugs",2,Area in square metres,1330,,,,27656,,43973,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570220,"Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, of coconut fibres (coir)",2,Area in square metres,17113,,,,69456,,69367,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570231,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,3668,,,,22384,,125467,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570232,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,1728,,,,41866,,30911,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570239,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,33790,,,,114478,,711311,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570241,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,225,,,,2028,,7074,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570242,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,2234091,,,,8810790,,19235609,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570249,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,49,,,,139,,461,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570299,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made or wool or fine animal hair, not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,830,,,,3047,,9371,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570310,"Carpets and other textile floor coverings; tufted, of wool or fine animal hair, whether or not made up",2,Area in square metres,5415,,,,9849,,194826,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570320,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up",2,Area in square metres,371744,,,,1404837,,4648446,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570330,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up",2,Area in square metres,2527630,,,,7846203,,21326307,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570390,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made, wool or fine animal hair), whether or not made up",2,Area in square metres,85322,,,,53222,,580648,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570490,"Carpets and other textile floor coverings; of felt, (not tufted or flocked), whether or not made up, other than tiles having a maximum surface area of 0.3m2",2,Area in square metres,536405,,,,549085,,1514338,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570500,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",2,Area in square metres,3350279,,,,2179882,,18232890,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,590490,"Textiles floor coverings; consisting of a coating or covering applied on a textile backing, whether or not cut to shape, other than linoleum",2,Area in square metres,10717,,,,5560,,27662,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,590500,"Textile wall coverings of fabrics impregnated, coated, covered or laminated",2,Area in square metres,222,,,,661,,1885,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690710,"Ceramic tiles, cubes and similar articles; unglazed, whether or not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is less than 7cm",2,Area in square metres,34499,,,,308893,,337328,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690790,Ceramic flags and paving; unglazed,2,Area in square metres,985660,,,,24481525,,11275023,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690810,"Ceramic tiles, cubes and similar articles; glazed, whether or not rectangular or on a backing, with the largest surface area less than a 7cm square",2,Area in square metres,3064969,,,,82140465,,25913323,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690890,Ceramic flags and pavings; glazed,2,Area in square metres,6821840,,,,156034988,,49535070,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700320,"Glass; cast glass and rolled glass, wired sheets, whether or not having an absorbent or reflecting layer but not otherwise worked",2,Area in square metres,136,,,,936,,1095,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700420,"Glass; drawn and blown, in sheets, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2,Area in square metres,2759,,,,9706,,65114,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700510,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, having an absorbent reflecting or non-reflecting layer",2,Area in square metres,6127027,,,,161172492,,63035140,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700521,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",2,Area in square metres,10363435,,,,191791428,,71784280,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700529,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, (other than coloured throughout the mass (body tinted), opacified, flashed or merely surface ground)",2,Area in square metres,3428515,,,,50363646,,15475101,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700530,"Glass; float glass and surface ground or polished glass, in sheets, wired glass, whether or not having an absorbent or reflecting layer",2,Area in square metres,14413,,,,171186,,567903,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700719,"Glass; safety glass, toughened (tempered), (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",2,Area in square metres,64708,,,,1839489,,1758235,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,370110,"Photographic plates and film; for x-ray, in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles",2,Area in square metres,370,,,,185,,4599,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,370210,"Photographic film; for x-rays, in rolls, sensitised and unexposed (other than of paper, paperboard or textiles)",2,Area in square metres,7,,,,2,,105,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570110,"Carpets and other textile floor coverings; knotted, of wool or fine animal hair, whether or not made up",2,Area in square metres,1645,,,,22081,,222568,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570210,"Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, including kelem, schumacks, karamanie and similar hand-woven rugs",2,Area in square metres,504,,,,14100,,21880,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570220,"Carpets and other textile floor coverings; woven, (not tufted or flocked), whether or not made up, of coconut fibres (coir)",2,Area in square metres,1731,,,,16352,,12584,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570231,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,80,,,,260,,2281,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570241,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,1043,,,,17631,,37242,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570242,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,1618623,,,,7088152,,17927359,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570249,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made, wool or fine animal hair), of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,6563,,,,5562,,67609,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570250,"Carpets and other textile floor coverings; woven, (not tufted or flocked), not of pile construction, not made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,953,,,,895,,26944,,,6
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570292,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of man-made textile materials, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,4581,,,,3634,,44785,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570299,"Carpets and other textile floor coverings; woven, (not tufted or flocked), of textile materials (other than man-made or wool or fine animal hair, not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20",2,Area in square metres,5446,,,,10504,,62790,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570320,"Carpets and other textile floor coverings; tufted, of nylon or other polyamides, whether or not made up",2,Area in square metres,295742,,,,1109355,,4330172,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570330,"Carpets and other textile floor coverings; tufted, of man-made textile materials (other than polyamides), whether or not made up",2,Area in square metres,1669439,,,,4812233,,13909238,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570390,"Carpets and other textile floor coverings; tufted, of textile materials (other than man-made, wool or fine animal hair), whether or not made up",2,Area in square metres,14416,,,,69573,,140515,,,6
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570490,"Carpets and other textile floor coverings; of felt, (not tufted or flocked), in the piece,  whether or not made up, having a maximum surface area exceeding 1 m2",2,Area in square metres,94417,,,,128185,,298634,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,570500,"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up",2,Area in square metres,1507016,,,,2071339,,16372363,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,590500,"Textile wall coverings of fabrics impregnated, coated, covered or laminated",2,Area in square metres,11547,,,,6297,,146066,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690721,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5%",2,Area in square metres,2656351,,,,78139504,,28266068,,,6
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690722,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10%",2,Area in square metres,2052942,,,,68236318,,12558524,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690723,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10%",2,Area in square metres,3004055,,,,98612452,,18944066,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,690730,"Mosaic cubes and the like, other than those of subheading 6907.40",2,Area in square metres,1459,,,,110548,,65067,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700320,"Glass; cast glass and rolled glass, wired sheets, whether or not having an absorbent or reflecting layer but not otherwise worked",2,Area in square metres,27,,,,349,,230,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700420,"Glass; drawn and blown, in sheets, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",2,Area in square metres,670,,,,5246,,35038,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700490,"Glass; drawn and blown, in sheets, (other than glass coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer)",2,Area in square metres,7786,,,,149224,,249231,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700510,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, having an absorbent reflecting or non-reflecting layer",2,Area in square metres,4022608,,,,96503881,,43083017,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700521,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",2,Area in square metres,16913968,,,,281197920,,107181150,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700529,"Glass; float glass and surface ground or polished glass, in sheets, non-wired, (other than coloured throughout the mass (body tinted), opacified, flashed or merely surface ground)",2,Area in square metres,937056,,,,16699255,,5706419,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,700530,"Glass; float glass and surface ground or polished glass, in sheets, wired glass, whether or not having an absorbent or reflecting layer",2,Area in square metres,5174,,,,43220,,216997,,,2
H5,2021,2021,2021,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,370297,"Photographic film; other than for colour photography, in rolls, sensitised, unexposed, of a width not exceeding 35mm and of a length exceeding 30m (other than paper, paperboard or textiles)",4,Length in metres,2349,,,,512,,1871,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,318889,,,,32275177,,66106392,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,122,,,,109,,356,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010611,"Mammals; live, primates",5,Number of items,8,,,,2190,,21200,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010614,"Mammals; live, rabbits and hares",5,Number of items,422,,,,439,,8161,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,060110,"Plants, live; bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",5,Number of items,4210272,,,,65747,,661848,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401110,"Rubber; new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",5,Number of items,21672987,,,,364384415,,1276954771,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401120,"Rubber; new pneumatic tyres, of a kind used on buses or lorries",5,Number of items,593326,,,,31602982,,101116848,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401130,"Rubber; new pneumatic tyres, of a kind used on aircraft",5,Number of items,3292,,,,716555,,3158091,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401140,"Rubber; new pneumatic tyres, of a kind used on motorcycles",5,Number of items,1481646,,,,9965738,,33111155,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401150,"Rubber; new pneumatic tyres, of a kind used on bicycles",5,Number of items,33512183,,,,17621117,,123636767,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401161,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on agricultural or forestry vehicles and machines",5,Number of items,38947,,,,4473741,,15204355,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401162,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on construction or industrial handling vehicles and machines and having a rim size not exceeding 61cm",5,Number of items,94916,,,,10426548,,32950773,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401163,"Rubber; new pneumatic tyres having a herring-bone or similar tread, of a kind used on construction or industrial handling vehicles and machines and having a rim size exceeding 61cm",5,Number of items,339,,,,275866,,767810,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401192,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on agricultural or forestry vehicles and machines",5,Number of items,23408,,,,1184290,,4263624,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401193,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on construction or industrial handling vehicles and machines and having a rim size not exceeding 61cm",5,Number of items,33055,,,,2337791,,8036267,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401194,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on construction or industrial handling vehicles and machines and having a rim size exceeding 61cm",5,Number of items,116,,,,24986,,206257,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401199,"Rubber; new pneumatic tyres having other than a herring-bone or similar tread, of a kind used on light industrial vehicles",5,Number of items,53935,,,,2614954,,9555062,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401211,Retreaded tyres ; of a kind used on motor cars (including station wagons and racing cars),5,Number of items,2055,,,,83334,,73267,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401212,Retreaded tyres; of a kind used on motor buses or lorries,5,Number of items,61089,,,,2889175,,12853496,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401213,Retreaded tyres; of a kind used on aircraft,5,Number of items,185,,,,29412,,102620,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401310,"Rubber; inner tubes, of a kind used on motorcars (including station wagons and racing cars), buses and lorries",5,Number of items,1118674,,,,2179115,,8746052,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,401320,"Rubber; inner tubes, of a kind used on bicycles",5,Number of items,25553968,,,,4502419,,31265838,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,420212,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of plastics or of textile materials",5,Number of items,689133,,,,1317661,,11738428,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,441520,"Wood; pallets, box pallets and other load boards; pallet collars",5,Number of items,725199,,,,4763131,,6012094,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610120,"Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of cotton, knitted or crocheted (excluding those of heading no. 6103)",5,Number of items,996999,,,,1772862,,24408781,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610130,"Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of man-made fibres, knitted or crocheted, (excluding those of heading no. 6103)",5,Number of items,869239,,,,1230594,,25603073,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610190,"Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of textile materials n.e.c. in heading no. 6101, knitted or crocheted (excluding those of heading no. 6103)",5,Number of items,773607,,,,2365177,,34564042,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610210,"Coats; women's or girls' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of wool or fine animal hair, knitted or crocheted (excluding those of heading no. 6104)",5,Number of items,105098,,,,1398678,,7178194,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610220,"Coats; women's or girls' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of cotton, knitted or crocheted (excluding those of heading no. 6104)",5,Number of items,1432801,,,,2038297,,27212939,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610230,"Coats; women's or girls' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of man-made fibres, knitted or crocheted (excluding those of heading no. 6104)",5,Number of items,744288,,,,1096884,,16339749,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610290,"Coats; women's or girls' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of textile materials n.e.c. in heading no. 6102, knitted or crocheted (excluding those of heading no. 6104)",5,Number of items,285649,,,,829309,,13254051,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610322,"Ensembles; men's or boys', of cotton, knitted or crocheted",5,Number of items,77421,,,,51042,,552418,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610323,"Ensembles; men's or boys', of synthetic fibres, knitted or crocheted",5,Number of items,372451,,,,219223,,2979345,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610329,"Ensembles; men's or boys', of textile materials (other than cotton or synthetic fibres), knitted or crocheted",5,Number of items,682494,,,,535294,,7710698,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610332,"Jackets and blazers; men's or boys', of cotton, knitted or crocheted",5,Number of items,1129869,,,,1991497,,18175481,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610333,"Jackets and blazers; men's or boys', of synthetic fibres, knitted or crocheted",5,Number of items,941157,,,,974110,,19597109,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610342,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of cotton, knitted or crocheted",5,Number of items,5121637,,,,4064055,,47796793,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610343,"Trousers, bib and brace overalls, breeches and shorts; men's or boys', of synthetic fibres, knitted or crocheted",5,Number of items,5897187,,,,3997382,,64513121,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610413,"Suits; women's or girls', of synthetic fibres, knitted or crocheted",5,Number of items,495312,,,,381965,,6039734,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610422,"Ensembles; women's or girls', of cotton, knitted or crocheted",5,Number of items,83749,,,,58114,,608452,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610423,"Ensembles; women's or girls', of synthetic fibres, knitted or crocheted",5,Number of items,11885,,,,8958,,115667,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610431,"Jackets; women's or girls', of wool or fine animal hair, knitted or crocheted",5,Number of items,83,,,,57,,5013,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610432,"Jackets; women's or girls', of cotton, knitted or crocheted",5,Number of items,1220278,,,,1160603,,17987265,,,2
H4,2014,2014,2014,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,610433,"Jackets; women's or girls', of synthetic fibres, knitted or crocheted",5,Number of items,934176,,,,879917,,15090607,,,2
